uid,lp_mean,rp_mean,lc_mean,rc_mean,lp_sbr,rp_sbr,lc_sbr,rc_sbr,put_asym,cau_asym,lr_asym,total_sbr,lr_ratio,rl_ratio,pc_ratio,abs_put_asym,abs_cau_asym,lp_std,rp_std,lc_std,rc_std,put_asym_std,cau_asym_std,lp_voxels,rp_voxels,lc_voxels,rc_voxels
cpprcjiw,0.3895186185836792,0.4240146279335022,0.3823550045490265,0.5238099694252014,0.9781104922294617,1.064732551574707,0.9601221084594727,1.31532621383667,-0.04240265116095543,-0.15610270202159882,-0.10231499373912811,4.318291664123535,0.8143624663352966,1.2279515266418457,0.8977750539779663,0.034496009349823,0.14145496487617493,0.13095052540302277,0.21984365582466125,0.20609678328037262,0.2251390665769577,0.08889313042163849,0.019042283296585083,714.0,521.0,659.0,842.0
vhdk8lw2,0.29144448041915894,0.2958226501941681,0.27206945419311523,0.3495582938194275,1.0145447254180908,1.0297855138778687,0.947098433971405,1.216844081878662,-0.007455145474523306,-0.12465452402830124,-0.06772050261497498,4.208272933959961,0.8731479048728943,1.145277500152588,0.9447232484817505,0.004378169775009155,0.07748883962631226,0.055777132511138916,0.05579589679837227,0.07469134777784348,0.0655965730547905,1.876428723335266e-05,0.009094774723052979,714.0,521.0,659.0,842.0
lm349el8,0.4005467891693115,0.670985221862793,0.40735766291618347,0.6099514961242676,0.8488412499427795,1.4219560623168945,0.863274872303009,1.2926130294799805,-0.25238460302352905,-0.1991465836763382,-0.2264566719532013,4.426685333251953,0.6307133436203003,1.5855032205581665,1.0532993078231812,0.27043843269348145,0.2025938332080841,0.15877549350261688,0.1745956391096115,0.08600630611181259,0.15787872672080994,0.01582014560699463,0.07187242060899734,714.0,521.0,659.0,842.0
hl88kzru,0.2652922570705414,0.3137587308883667,0.2795233726501465,0.3252151310443878,1.0031481981277466,1.186414122581482,1.0569602251052856,1.229734182357788,-0.08369968831539154,-0.07555609941482544,-0.07953955978155136,4.476256370544434,0.8526402115821838,1.1728235483169556,0.9575214385986328,0.04846647381782532,0.04569175839424133,0.07186393439769745,0.07124900072813034,0.08462997525930405,0.10789232701063156,0.0006149336695671082,0.023262351751327515,714.0,521.0,659.0,842.0
in3oeuvt,0.3547605276107788,0.4708014726638794,0.22513307631015778,0.3372246026992798,1.0946229696273804,1.4526703357696533,0.6946540474891663,1.040515422821045,-0.14055976271629333,-0.19932390749454498,-0.16436998546123505,4.2824625968933105,0.7176660299301147,1.3934016227722168,1.4680346250534058,0.11604094505310059,0.11209152638912201,0.14827656745910645,0.1647641509771347,0.11534193158149719,0.16516047716140747,0.01648758351802826,0.04981854557991028,714.0,521.0,659.0,842.0
yt8qzpky,0.29960647225379944,0.3646819591522217,0.27114400267601013,0.338066041469574,1.064935326576233,1.2962427139282227,0.9637669920921326,1.201637864112854,-0.09796255081892014,-0.10985033959150314,-0.10364945232868195,4.526582717895508,0.812168300151825,1.2312679290771484,1.0904077291488647,0.06507548689842224,0.06692203879356384,0.0885542631149292,0.12214925140142441,0.13352817296981812,0.09080945700407028,0.03359498828649521,0.04271871596574783,714.0,521.0,659.0,842.0
32orwixz,0.3522229492664337,0.49045947194099426,0.3813617527484894,0.47396767139434814,0.9305586218833923,1.2957738637924194,1.0075421333312988,1.2522032260894775,-0.16404324769973755,-0.10826917737722397,-0.1359485685825348,4.486077785491943,0.7606421709060669,1.3146754503250122,0.9852127432823181,0.13823652267456055,0.09260591864585876,0.1078055128455162,0.09445769339799881,0.12313506007194519,0.11553103476762772,0.013347819447517395,0.007604025304317474,714.0,521.0,659.0,842.0
2c9ros7y,0.3346104025840759,0.32934504747390747,0.3169613480567932,0.3226739466190338,1.0863497257232666,1.0692551136016846,1.0290501117706299,1.0475966930389404,0.007930271327495575,-0.008931010030210018,-0.0003431083750911057,4.2322516441345215,0.9993124604225159,1.0006848573684692,1.0380202531814575,0.005265355110168457,0.005712598562240601,0.07815208286046982,0.06688889861106873,0.08565438538789749,0.05628180131316185,0.011263184249401093,0.02937258407473564,714.0,521.0,659.0,842.0
t2m6twd1,0.4509578347206116,0.5875416398048401,0.47022339701652527,0.524488627910614,1.0211352109909058,1.330411434173584,1.064759612083435,1.187636137008667,-0.13152022659778595,-0.05455365404486656,-0.0938657745718956,4.60394287109375,0.8283771276473999,1.2071772813796997,1.0440192222595215,0.13658380508422852,0.054265230894088745,0.08058414608240128,0.10208793729543686,0.10124821960926056,0.08261287212371826,0.021503791213035583,0.018635347485542297,714.0,521.0,659.0,842.0
xmxb9yo1,0.22588200867176056,0.3539995849132538,0.23007318377494812,0.3271297216415405,0.7907865047454834,1.2393112182617188,0.8054593205451965,1.1452429294586182,-0.2209370881319046,-0.17418494820594788,-0.19802744686603546,3.980799913406372,0.6694096326828003,1.4938480854034424,1.0406990051269531,0.12811757624149323,0.09705653786659241,0.07169431447982788,0.09278445690870285,0.05532732233405113,0.07760655879974365,0.02109014242887497,0.02227923646569252,714.0,521.0,659.0,842.0
8pajssuu,0.26005879044532776,0.3461456894874573,0.21463078260421753,0.2976040244102478,0.9466189742088318,1.2599769830703735,0.7812601923942566,1.0832843780517578,-0.1420094221830368,-0.16198250651359558,-0.15115705132484436,4.071140289306641,0.7373810410499573,1.356145977973938,1.183448076248169,0.08608689904212952,0.08297324180603027,0.07404214143753052,0.10548774152994156,0.09046144038438797,0.10302361845970154,0.03144560009241104,0.012562178075313568,714.0,521.0,659.0,842.0
qo1vsmad,0.3834637701511383,0.6606651544570923,0.3615020513534546,0.4942851960659027,1.0520981550216675,1.8126473426818848,0.9918424487113953,1.3561556339263916,-0.265485554933548,-0.1551588773727417,-0.2157907783985138,5.212743759155273,0.6450192332267761,1.5503380298614502,1.220078468322754,0.277201384305954,0.13278314471244812,0.13123245537281036,0.24172669649124146,0.15196068584918976,0.14368541538715363,0.11049424111843109,0.008275270462036133,714.0,521.0,659.0,842.0
o8e7flqh,0.3890112340450287,0.45345646142959595,0.4271043837070465,0.4173915982246399,1.0616810321807861,1.2375636100769043,1.1656440496444702,1.1391360759735107,-0.0764956921339035,0.011501266621053219,-0.03244433179497719,4.604024887084961,0.9371493458747864,1.0670632123947144,0.9975969791412354,0.06444522738456726,0.009712785482406616,0.12071879208087921,0.08018182963132858,0.09509855508804321,0.15269720554351807,0.04053696244955063,0.057598650455474854,714.0,521.0,659.0,842.0
rrpzlk3e,0.37011027336120605,0.3870452344417572,0.4127388000488281,0.3847595453262329,1.1383174657821655,1.1904029846191406,1.2694264650344849,1.1833730936050415,-0.02236652560532093,0.03508373349905014,0.007103997282683849,4.781519889831543,1.0143083333969116,0.9858909249305725,0.9494121074676514,0.016934961080551147,0.027979254722595215,0.06962478160858154,0.05989771708846092,0.10235528647899628,0.07872462272644043,0.00972706452012062,0.023630663752555847,714.0,521.0,659.0,842.0
4xyf9igf,0.44812148809432983,0.4892937242984772,0.4372979998588562,0.4184492528438568,1.1694918870925903,1.2769417762756348,1.1412451267242432,1.0920542478561401,-0.04392097517848015,0.022026043385267258,-0.012449221685528755,4.679732799530029,0.9754065871238708,1.025211215019226,1.0954334735870361,0.04117223620414734,0.01884874701499939,0.08191458880901337,0.07693299651145935,0.13527421653270721,0.13683460652828217,0.004981592297554016,0.0015603899955749512,714.0,521.0,659.0,842.0
u8iogxpb,0.3644915521144867,0.4670117199420929,0.2803434729576111,0.31541791558265686,1.2296522855758667,1.5755152702331543,0.9457694888114929,1.0640969276428223,-0.12329481542110443,-0.05887320265173912,-0.09640436619520187,4.815033912658691,0.8241433501243591,1.2133777141571045,1.3956960439682007,0.1025201678276062,0.035074442625045776,0.14142026007175446,0.17708241939544678,0.08864960074424744,0.120681032538414,0.03566215932369232,0.032031431794166565,714.0,521.0,659.0,842.0
whvnzh13,0.5659361481666565,0.6494839787483215,0.549184262752533,0.5032168030738831,1.3678536415100098,1.5697866678237915,1.3273648023605347,1.2162625789642334,-0.06873982399702072,0.043678611516952515,-0.016571126878261566,5.481267929077148,0.967397153377533,1.033699870109558,1.1549010276794434,0.08354783058166504,0.0459674596786499,0.1588749885559082,0.15214501321315765,0.1907738596200943,0.15675021708011627,0.006729975342750549,0.03402364253997803,714.0,521.0,659.0,842.0
cd5glqj5,0.2505284547805786,0.37451159954071045,0.2763872444629669,0.32887792587280273,0.8500195145606995,1.270682692527771,0.9377559423446655,1.115851879119873,-0.19835999608039856,-0.08672330528497696,-0.14343897998332977,4.174310207366943,0.7491082549095154,1.3349159955978394,1.0326697826385498,0.12398314476013184,0.052490681409835815,0.08634409308433533,0.07329737395048141,0.0630662739276886,0.09224935621023178,0.013046719133853912,0.029183082282543182,714.0,521.0,659.0,842.0
sxvwvm4w,0.2807929515838623,0.3018491864204407,0.27932313084602356,0.31426718831062317,0.9794934391975403,1.0529441833496094,0.9743661880493164,1.096261978149414,-0.03613916039466858,-0.058868881314992905,-0.04760989546775818,4.103065490722656,0.9091060161590576,1.099977970123291,0.9815543293952942,0.02105623483657837,0.03494405746459961,0.06096658110618591,0.06091824173927307,0.06628275662660599,0.05668794736266136,4.83393669128418e-05,0.009594809263944626,714.0,521.0,659.0,842.0
3zkwdeek,0.34721067547798157,0.49014127254486084,0.2613939940929413,0.33435091376304626,1.224683165550232,1.7288285493850708,0.9219900965690613,1.1793241500854492,-0.17069336771965027,-0.12246314436197281,-0.1506439745426178,5.054825782775879,0.7381560802459717,1.3547232151031494,1.4055520296096802,0.14293059706687927,0.07295691967010498,0.08778247982263565,0.17329184710979462,0.12832136452198029,0.12253013998270035,0.08550936728715897,0.005791224539279938,714.0,521.0,659.0,842.0
gyspengw,0.23789238929748535,0.31914737820625305,0.23735293745994568,0.3045070171356201,0.8608166575431824,1.1548388004302979,0.8588646054267883,1.1018625497817993,-0.14586901664733887,-0.12393230199813843,-0.13505227863788605,3.9763827323913574,0.7620319724082947,1.312276005744934,1.0280122756958008,0.0812549889087677,0.06715407967567444,0.045846909284591675,0.08489007502794266,0.04900863766670227,0.07222916185855865,0.03904316574335098,0.023220524191856384,714.0,521.0,659.0,842.0
yx9trflq,0.31891271471977234,0.3846699297428131,0.2955285310745239,0.36925193667411804,0.9552498459815979,1.1522146463394165,0.885206401348114,1.1060326099395752,-0.09346040338277817,-0.1108987033367157,-0.10193236917257309,4.098703384399414,0.8149921894073486,1.2270019054412842,1.0583667755126953,0.06575721502304077,0.07372340559959412,0.0718831717967987,0.09508675336837769,0.08543439209461212,0.0836024358868599,0.02320358157157898,0.0018319562077522278,714.0,521.0,659.0,842.0
bmae38sr,0.3394674062728882,0.26984018087387085,0.32081952691078186,0.2379889041185379,1.2631807327270508,1.0040931701660156,1.1937906742095947,0.8855724930763245,0.11427251249551773,0.14822694659233093,0.1305159032344818,4.34663724899292,1.3002122640609741,0.7691024541854858,1.090367317199707,0.06962722539901733,0.08283062279224396,0.09755539894104004,0.10839901119470596,0.09049831330776215,0.07807466387748718,0.010843612253665924,0.012423649430274963,714.0,521.0,659.0,842.0
yo4rcb1k,0.5199304819107056,0.46811142563819885,0.391222208738327,0.44230854511260986,1.3485424518585205,1.214139461517334,1.0147120952606201,1.147214651107788,0.0524461604654789,-0.06128900870680809,0.00040227826684713364,4.724608421325684,1.0008037090301514,0.9991946816444397,1.1853679418563843,0.051819056272506714,0.05108633637428284,0.1295502483844757,0.11750148236751556,0.11011552810668945,0.13618800044059753,0.012048766016960144,0.02607247233390808,714.0,521.0,659.0,842.0
jtgq01te,0.2943178117275238,0.37873217463493347,0.22430044412612915,0.3422248959541321,1.0970414876937866,1.4116878509521484,0.8360584378242493,1.2756105661392212,-0.1254204511642456,-0.20815351605415344,-0.1632322520017624,4.62039852142334,0.7193459272384644,1.390147089958191,1.188029408454895,0.08441436290740967,0.11792445182800293,0.08959401398897171,0.09601383656263351,0.07433221489191055,0.08559174090623856,0.006419822573661804,0.011259526014328003,714.0,521.0,659.0,842.0
e13n3bzt,0.22181436419487,0.31583940982818604,0.22573216259479523,0.29747700691223145,0.9157707095146179,1.3039573431015015,0.9319455027580261,1.2281473875045776,-0.17487995326519012,-0.13712432980537415,-0.15625931322574615,4.379820823669434,0.7297143936157227,1.3703938722610474,1.0276057720184326,0.09402504563331604,0.07174484431743622,0.07922783493995667,0.10933640599250793,0.08379372954368591,0.07247236371040344,0.03010857105255127,0.01132136583328247,714.0,521.0,659.0,842.0
9d31k9qm,0.25648102164268494,0.2602695822715759,0.20585723221302032,0.3134266138076782,0.8808636665344238,0.8938751816749573,0.7070003151893616,1.0764387845993042,-0.007331492844969034,-0.20714908838272095,-0.10748466849327087,3.558177947998047,0.8058924674987793,1.2408554553985596,0.9951196908950806,0.003788560628890991,0.1075693815946579,0.0606849305331707,0.056171856820583344,0.09975051134824753,0.08225224912166595,0.004513073712587357,0.017498262226581573,714.0,521.0,659.0,842.0
3p91i3vm,0.3004656136035919,0.3298402726650238,0.2745763659477234,0.30713126063346863,1.1081863641738892,1.2165268659591675,1.0127009153366089,1.1327708959579468,-0.0466037392616272,-0.05596426501870155,-0.0510963574051857,4.470185279846191,0.9027736186981201,1.1076936721801758,1.0835423469543457,0.029374659061431885,0.03255489468574524,0.06455313414335251,0.06384187191724777,0.07839749753475189,0.08250939846038818,0.0007112622261047363,0.0041119009256362915,714.0,521.0,659.0,842.0
zwffhhcm,0.40605244040489197,0.4458182156085968,0.3797461986541748,0.41812416911125183,1.0256952047348022,1.1261441707611084,0.9592452049255371,1.0561885833740234,-0.046680476516485214,-0.04810044541954994,-0.04736723378300667,4.167273044586182,0.9095487594604492,1.0994435548782349,1.0676791667938232,0.039765775203704834,0.038377970457077026,0.08841165900230408,0.08789374679327011,0.05692409723997116,0.05717828869819641,0.0005179122090339661,0.00025419145822525024,714.0,521.0,659.0,842.0
ktlzkj49,0.3366423547267914,0.4069734811782837,0.3221994936466217,0.3962458074092865,0.9604560732841492,1.161113977432251,0.9192498922348022,1.130507469177246,-0.0945797860622406,-0.10306450724601746,-0.09874920547008514,4.171327590942383,0.8202504515647888,1.219136357307434,1.0350333452224731,0.07033112645149231,0.0740463137626648,0.08242444694042206,0.08664833009243011,0.08455325663089752,0.10901612043380737,0.004223883152008057,0.02446286380290985,714.0,521.0,659.0,842.0
yd82795e,0.3848162293434143,0.4747755527496338,0.28624579310417175,0.3812728822231293,0.9887628555297852,1.2199081182479858,0.7354918718338013,0.9796584248542786,-0.10465341806411743,-0.14235848188400269,-0.12113489210605621,3.923821210861206,0.7839056253433228,1.2756603956222534,1.2877399921417236,0.08995932340621948,0.09502708911895752,0.1282944530248642,0.14857906103134155,0.12217351049184799,0.11103148758411407,0.020284608006477356,0.011142022907733917,714.0,521.0,659.0,842.0
5iz31yru,0.2552798390388489,0.2677155137062073,0.2800956666469574,0.2520279288291931,0.9377680420875549,0.9834503531455994,1.0289287567138672,0.9258221387863159,-0.02377774566411972,0.05274655297398567,0.014815409667789936,3.875969409942627,1.0300744771957397,0.9707999229431152,0.982843816280365,0.012435674667358398,0.028067737817764282,0.0534152090549469,0.05180366709828377,0.05367032065987587,0.06356542557477951,0.0016115419566631317,0.00989510491490364,714.0,521.0,659.0,842.0
joqw5dsk,0.33550897240638733,0.47561147809028625,0.3128945529460907,0.3824523091316223,0.8934313654899597,1.266512155532837,0.8332111239433289,1.018437385559082,-0.17272691428661346,-0.10003303736448288,-0.13917338848114014,4.011591911315918,0.755657970905304,1.3233463764190674,1.1664959192276,0.14010250568389893,0.06955775618553162,0.13977986574172974,0.1084330603480339,0.11169131100177765,0.14441965520381927,0.03134680539369583,0.032728344202041626,714.0,521.0,659.0,842.0
7n8la100,0.366610050201416,0.35086217522621155,0.2824198007583618,0.3211766183376312,1.1153196096420288,1.0674105882644653,0.8591917753219604,0.9770997166633606,0.021949077025055885,-0.0642097070813179,-0.017416903749108315,4.019021987915039,0.9657610058784485,1.0354496240615845,1.1886600255966187,0.015747874975204468,0.03875681757926941,0.11571662127971649,0.12271318584680557,0.10684818774461746,0.15272077918052673,0.006996564567089081,0.04587259143590927,714.0,521.0,659.0,842.0
qxmcthph,0.24125134944915771,0.2610483467578888,0.2369043231010437,0.27374228835105896,1.0681023597717285,1.1557503938674927,1.0488566160202026,1.2119508981704712,-0.039412643760442734,-0.07213970273733139,-0.05591106414794922,4.4846601486206055,0.8940971493721008,1.1184422969818115,0.9836522936820984,0.01979699730873108,0.03683796525001526,0.056442152708768845,0.054798901081085205,0.06833504885435104,0.06688647717237473,0.0016432516276836395,0.0014485716819763184,714.0,521.0,659.0,842.0
j3muurmy,0.37997350096702576,0.3663356602191925,0.3634740710258484,0.3729098439216614,1.07057523727417,1.0321506261825562,1.0240880250930786,1.0506733655929565,0.018273690715432167,-0.01281364168971777,0.0028340360149741173,4.177487373352051,1.0056828260421753,0.994346559047699,1.0134769678115845,0.013637840747833252,0.009435772895812988,0.08678220212459564,0.0545581579208374,0.08668513596057892,0.0788056030869484,0.03222404420375824,0.007879532873630524,714.0,521.0,659.0,842.0
bd2qe4pa,0.3691898584365845,0.40626904368400574,0.3278721570968628,0.40374892950057983,1.0207151174545288,1.1232295036315918,0.9064822793006897,1.1162620782852173,-0.04781573265790939,-0.10371033102273941,-0.07495014369487762,4.166688919067383,0.8605502247810364,1.1620440483093262,1.0599173307418823,0.037079185247421265,0.07587677240371704,0.13117241859436035,0.08208506554365158,0.09103039652109146,0.08166548609733582,0.04908735305070877,0.009364910423755646,714.0,521.0,659.0,842.0
8hyexf7j,0.26765555143356323,0.3735743463039398,0.2843562066555023,0.36266982555389404,0.8802670240402222,1.2286133766174316,0.9351922273635864,1.1927504539489746,-0.16518042981624603,-0.12103607505559921,-0.14300911128520966,4.236823081970215,0.7497661113739014,1.3337448835372925,0.9910402297973633,0.10591879487037659,0.07831361889839172,0.11828078329563141,0.08298949152231216,0.07136660069227219,0.0961320698261261,0.035291291773319244,0.024765469133853912,714.0,521.0,659.0,842.0
xjn6fokz,0.28823044896125793,0.40742820501327515,0.23717433214187622,0.34072962403297424,0.9713531732559204,1.373056411743164,0.7992911338806152,1.1482783555984497,-0.17134492099285126,-0.17919085919857025,-0.17490531504154205,4.29197883605957,0.7022637128829956,1.423961877822876,1.2037595510482788,0.11919775605201721,0.10355529189109802,0.08808667212724686,0.09235294163227081,0.07356090843677521,0.08885059505701065,0.004266269505023956,0.015289686620235443,714.0,521.0,659.0,842.0
ixzareiy,0.2819336950778961,0.34889477491378784,0.2516072392463684,0.30338478088378906,1.0059261322021484,1.244840145111084,0.8977227807044983,1.0824626684188843,-0.1061476618051529,-0.09329403936862946,-0.10013192147016525,4.23095178604126,0.8179623484611511,1.222545862197876,1.1366422176361084,0.06696107983589172,0.051777541637420654,0.06514179706573486,0.09086216241121292,0.07113860547542572,0.07417424023151398,0.025720365345478058,0.003035634756088257,714.0,521.0,659.0,842.0
az39pecn,0.24148836731910706,0.38012638688087463,0.2174406349658966,0.3199422061443329,0.8817055225372314,1.3878909349441528,0.7939041256904602,1.1681506633758545,-0.22302848100662231,-0.19074180722236633,-0.20805859565734863,4.231651306152344,0.6555476784706116,1.525436520576477,1.1567425727844238,0.13863801956176758,0.10250157117843628,0.0961722731590271,0.11349321901798248,0.08299637585878372,0.1154099777340889,0.017320945858955383,0.032413601875305176,714.0,521.0,659.0,842.0
0dl5e11e,0.46936658024787903,0.6802288293838501,0.42021769285202026,0.6039635539054871,1.0382295846939087,1.504652738571167,0.9295132160186768,1.3359553813934326,-0.18342286348342896,-0.17940740287303925,-0.18153099715709686,4.808351039886475,0.6927183866500854,1.4435853958129883,1.1224520206451416,0.21086224913597107,0.1837458610534668,0.11859581619501114,0.08990724384784698,0.1594230830669403,0.17486271262168884,0.028688572347164154,0.015439629554748535,714.0,521.0,659.0,842.0
9ftaxp0w,0.4089328944683075,0.4334825873374939,0.3617115616798401,0.4225136935710907,1.130879521369934,1.19877028465271,1.0002917051315308,1.1684364080429077,-0.029141990467905998,-0.0775313675403595,-0.05247119069099426,4.498378276824951,0.9002884030342102,1.1107523441314697,1.0741995573043823,0.0245496928691864,0.06080213189125061,0.07651795446872711,0.1307113915681839,0.08451247960329056,0.09699776023626328,0.05419343709945679,0.012485280632972717,714.0,521.0,659.0,842.0
foy4dd1v,0.4653835892677307,0.617135226726532,0.4389353096485138,0.5032129883766174,1.1235839128494263,1.4899605512619019,1.0597293376922607,1.2149161100387573,-0.1401837170124054,-0.06822451204061508,-0.10669860988855362,4.888189792633057,0.8071759939193726,1.2388848066329956,1.1489886045455933,0.15175163745880127,0.06427767872810364,0.14553838968276978,0.1362917274236679,0.12661048769950867,0.12411825358867645,0.009246662259101868,0.0024922341108322144,714.0,521.0,659.0,842.0
n8lfjdtv,0.28842172026634216,0.4245787560939789,0.2527658939361572,0.3925139605998993,0.9907501935958862,1.458459734916687,0.8682697415351868,1.3483147621154785,-0.19096317887306213,-0.21656934916973114,-0.20312806963920593,4.665794372558594,0.6623324155807495,1.509811282157898,1.1049458980560303,0.13615703582763672,0.13974806666374207,0.07043538987636566,0.1255543977022171,0.06351612508296967,0.06579313427209854,0.05511900782585144,0.0022770091891288757,714.0,521.0,659.0,842.0
v2y4xkss,0.40764757990837097,0.500505268573761,0.3995860517024994,0.46770620346069336,1.0585752725601196,1.299707293510437,1.037641167640686,1.2145349979400635,-0.10224885493516922,-0.07854338735342026,-0.09066895395517349,4.6104583740234375,0.833736002445221,1.1994175910949707,1.0471115112304688,0.09285768866539001,0.06812015175819397,0.13160428404808044,0.12294428050518036,0.17131054401397705,0.19443096220493317,0.008660003542900085,0.023120418190956116,714.0,521.0,659.0,842.0
0kb68rer,0.2930861711502075,0.37298184633255005,0.3123631179332733,0.41372743248939514,0.8487948775291443,1.0801774263381958,0.9046220183372498,1.198179006576538,-0.1199510470032692,-0.1396026611328125,-0.1302005797624588,4.031773567199707,0.76959627866745,1.299378752708435,0.9173333644866943,0.07989567518234253,0.10136431455612183,0.07299653440713882,0.1067526787519455,0.07982578873634338,0.07455989718437195,0.03375614434480667,0.0052658915519714355,714.0,521.0,659.0,842.0
vt997e4u,0.30382364988327026,0.4046582579612732,0.263035386800766,0.34730735421180725,1.0254319906234741,1.365757703781128,0.8877679109573364,1.1721932888031006,-0.14232468605041504,-0.13807295262813568,-0.14035718142986298,4.451150894165039,0.7538353204727173,1.3265455961227417,1.1607916355133057,0.10083460807800293,0.08427196741104126,0.13557718694210052,0.1568603515625,0.16419292986392975,0.1514066904783249,0.021283164620399475,0.012786239385604858,714.0,521.0,659.0,842.0
ny181acj,0.31946060061454773,0.34307917952537537,0.27557438611984253,0.32975757122039795,1.0552507638931274,1.1332682371139526,0.9102845788002014,1.089263916015625,-0.035648491233587265,-0.08950971812009811,-0.0613640658557415,4.188067436218262,0.8843661546707153,1.1307497024536133,1.094504714012146,0.023618578910827637,0.05418318510055542,0.09006234258413315,0.07914204150438309,0.09572620689868927,0.07248237729072571,0.010920301079750061,0.023243829607963562,714.0,521.0,659.0,842.0
bc2swsoz,0.25789883732795715,0.35774409770965576,0.24932493269443512,0.34667518734931946,0.8785974383354187,1.218745470046997,0.8493883013725281,1.1810364723205566,-0.16218021512031555,-0.1633390337228775,-0.16275034844875336,4.127767562866211,0.7200585007667542,1.3887712955474854,1.0329558849334717,0.09984526038169861,0.09735025465488434,0.0839453935623169,0.06868387758731842,0.059236541390419006,0.0956406369805336,0.015261515974998474,0.036404095590114594,714.0,521.0,659.0,842.0
ctwjlsh3,0.28191184997558594,0.3140007555484772,0.31588393449783325,0.36329472064971924,0.9789057374000549,1.0903306007385254,1.0968698263168335,1.2614980936050415,-0.053848251700401306,-0.06980595737695694,-0.062348172068595886,4.4276041984558105,0.8826205730438232,1.132986068725586,0.8774005174636841,0.032088905572891235,0.047410786151885986,0.06762812286615372,0.062374457716941833,0.08871100097894669,0.09450870752334595,0.0052536651492118835,0.0057977065443992615,714.0,521.0,659.0,842.0
tow4ycz0,0.2911970913410187,0.4646866023540497,0.23552188277244568,0.32038742303848267,1.0265991687774658,1.6382267475128174,0.8303192853927612,1.1295080184936523,-0.22951848804950714,-0.15266048908233643,-0.1969478726387024,4.624653339385986,0.6709154844284058,1.4904959201812744,1.3597224950790405,0.173489511013031,0.08486554026603699,0.1016705259680748,0.12490175664424896,0.09440978616476059,0.08858584612607956,0.023231230676174164,0.00582394003868103,714.0,521.0,659.0,842.0
4cdpqvl0,0.5141388177871704,0.5734618306159973,0.4533632695674896,0.5608415603637695,1.1583806276321411,1.2920383214950562,1.0214502811431885,1.2636042833328247,-0.05454479902982712,-0.10597286373376846,-0.07936088740825653,4.7354736328125,0.8529475927352905,1.1724027395248413,1.0723668336868286,0.059323012828826904,0.10747829079627991,0.1437913477420807,0.1198129802942276,0.1425727754831314,0.12443578243255615,0.02397836744785309,0.018136993050575256,714.0,521.0,659.0,842.0
0ezzf8s2,0.36082538962364197,0.5173889994621277,0.3831520080566406,0.42172104120254517,0.8449410796165466,1.2115644216537476,0.8972231149673462,0.9875398278236389,-0.1782747358083725,-0.047919340431690216,-0.1159372329711914,3.9412684440612793,0.7922145128250122,1.2622812986373901,1.0911202430725098,0.15656360983848572,0.03856903314590454,0.13056205213069916,0.10678624361753464,0.08648867160081863,0.10859557241201401,0.02377580851316452,0.022106900811195374,714.0,521.0,659.0,842.0
zge2j51b,0.3823956847190857,0.477215439081192,0.3466847240924835,0.4586923122406006,0.9605041146278381,1.1986730098724365,0.8708050847053528,1.1521464586257935,-0.11030527204275131,-0.13907454907894135,-0.12422139942646027,4.182128429412842,0.7790080308914185,1.2836805582046509,1.0673387050628662,0.09481975436210632,0.11200758814811707,0.10738064348697662,0.07876066118478775,0.08035365492105484,0.09939787536859512,0.028619982302188873,0.019044220447540283,714.0,521.0,659.0,842.0
3jczucqm,0.33670562505722046,0.33304500579833984,0.32428619265556335,0.3628811836242676,1.1099960803985596,1.0979282855987549,1.0690536499023438,1.1962873935699463,0.00546563696116209,-0.05616525560617447,-0.025745386257767677,4.473265647888184,0.9498001933097839,1.0528498888015747,0.9746528267860413,0.0036606192588806152,0.038594990968704224,0.06287301331758499,0.06420771032571793,0.09178617596626282,0.06965791434049606,0.0013346970081329346,0.022128261625766754,714.0,521.0,659.0,842.0
runjdu0i,0.4496292769908905,0.616283118724823,0.4939596354961395,0.47989311814308167,0.9465098977088928,1.2973310947418213,1.0398292541503906,1.0102180242538452,-0.15634839236736298,0.014444177970290184,-0.07480630278587341,4.293888092041016,0.8607996106147766,1.1617083549499512,1.0945302248001099,0.1666538417339325,0.014066517353057861,0.12195339053869247,0.16658882796764374,0.151558980345726,0.18054291605949402,0.04463543742895126,0.028983935713768005,714.0,521.0,659.0,842.0
sb5iqnf7,0.2692892253398895,0.4305942952632904,0.2593004107475281,0.24677519500255585,1.2011089324951172,1.920576810836792,1.1565558910369873,1.1006897687911987,-0.2304738312959671,0.024749642238020897,-0.12337048351764679,5.378931522369385,0.7803552150726318,1.2814632654190063,1.3829596042633057,0.16130506992340088,0.012525215744972229,0.07416855543851852,0.24524253606796265,0.06819058954715729,0.08282168209552765,0.17107397317886353,0.014631092548370361,714.0,521.0,659.0,842.0
4t60ploz,0.27002349495887756,0.34087687730789185,0.2513048052787781,0.3702467978000641,0.8307502865791321,1.048736810684204,0.7731606364250183,1.1390957832336426,-0.11598169803619385,-0.19136269390583038,-0.15399806201457977,3.791743516921997,0.7331039309501648,1.364058494567871,0.9828618764877319,0.07085338234901428,0.11894199252128601,0.10820923745632172,0.08480735868215561,0.0971158817410469,0.09277784824371338,0.023401878774166107,0.004338033497333527,714.0,521.0,659.0,842.0
